artid,journal,volume,issue,year,month,pages,cited3,cited2012,aut_num,ack_num,com_num,aut_cluster,ack_cluster,com_cluster,bip_cluster,aut_jaccard,ack_jaccard,com_jaccard,aut_density,ack_density,com_density,bip_density,aut_avgdegree,ack_avgdegree,com_avgdegree,bip_avgdegree,aut_flowhier,ack_flowhier,com_flowhier,aut_numcomp,ack_numcomp,com_numcomp,bip_numcomp
1625,socialforces,85,1,2006,9,413-429,17,31,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1626,socialforces,85,1,2006,9,1-24,5,14,1,3,4,99,0.0,0.0,0.0,99,0.0375939849624,0.0516931812597,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.666666666667,1.0,0.5,99,1.0,1.0,1,2,1,2

1627,socialforces,85,1,2006,9,121-137,6,11,2,3,5,99,0.0,0.8,0.6,0.2,0.122756981581,0.150267111057,0.5,0.666666666667,0.75,1.66666666667,0.5,1.33333333333,3.0,2.0,1.0,0.0,0.0,1,2,2,2

1628,socialforces,85,1,2006,9,331-353,3,9,1,4,5,99,0.0,0.6,0.0,99,0.103487253487,0.103514746522,0.0,0.75,0.75,1.5,0.0,2.25,3.0,1.2,99,0.111111111111,0.466666666667,1,2,1,1

1629,socialforces,85,1,2006,9,479-492,2,7,1,3,4,99,0.0,0.0,0.0,99,0.0279139612834,0.0763139600468,0.0,0.0,0.25,1.0,0.0,0.0,0.75,0.75,99,99,0.0,1,3,3,3

1630,socialforces,85,1,2006,9,455-474,3,6,2,3,5,99,0.0,0.0,0.0,0.545454545455,0.115600448934,0.130280702694,1.0,0.0,0.1,0.0,1.0,0.0,0.4,0.0,1.0,99,1.0,1,3,4,5

1631,socialforces,85,1,2006,9,75-91,3,7,1,5,6,99,0.0,0.0,0.333333333333,99,0.0656010521298,0.0587404625857,0.0,0.1,0.233333333333,1.0,0.0,0.4,1.16666666667,0.833333333333,99,1.0,0.285714285714,1,3,2,4

1632,socialforces,85,1,2006,9,167-191,6,22,4,0,4,0.0,99,0.0,0.0,0.18535322702,99,0.18535322702,0.333333333333,0.0,0.333333333333,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,3,0,3,4

1633,socialforces,85,1,2006,9,145-149,0,0,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1634,socialforces,85,1,2006,9,497-516,7,26,2,1,3,99,99,0.0,0.0,0.333333333333,99,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

1635,socialforces,85,1,2006,9,521-543,5,13,2,9,11,99,0.333333333333,0.484848484848,0.0,0.242424242424,0.0724747905735,0.0690507754569,2.0,0.138888888889,0.163636363636,0.222222222222,2.0,1.11111111111,1.63636363636,0.363636363636,0.0,0.2,0.222222222222,1,7,6,8

1636,socialforces,85,1,2006,9,111-120,0,2,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1637,socialforces,84,4,2006,6,2291-2311,4,5,3,0,3,1.0,99,1.0,0.0,0.145679012346,99,0.145679012346,0.666666666667,0.0,0.666666666667,0.0,1.33333333333,0.0,1.33333333333,0.0,0.5,99,0.5,1,0,1,3

1638,socialforces,84,4,2006,6,2047-2075,2,10,2,1,3,99,99,0.0,0.0,0.0238095238095,99,0.0516402116402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

1639,socialforces,84,4,2006,6,2121-2145,6,27,3,1,4,0.0,99,0.0,0.0,0.0616266346603,99,0.0527124369154,0.333333333333,0.0,0.166666666667,0.0,0.666666666667,0.0,0.5,0.0,1.0,99,1.0,1,1,2,4

1640,socialforces,84,4,2006,6,2313-2330,1,8,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

1641,socialforces,84,4,2006,6,2167-2178,1,7,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1642,socialforces,84,4,2006,6,2009-2026,1,7,3,0,3,0.0,99,0.0,0.0,0.0725353078294,99,0.0725353078294,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.333333333333,99,0.333333333333,1,0,1,3

1643,socialforces,84,4,2006,6,2223-2239,1,21,1,7,8,99,0.0,0.208333333333,0.125,99,0.0406096236974,0.048191108108,0.0,0.119047619048,0.178571428571,0.714285714286,0.0,0.714285714286,1.25,0.625,99,1.0,0.6,1,3,3,6

1644,socialforces,84,4,2006,6,2099-2120,0,3,1,2,3,99,99,0.0,0.0,99,0.0289855072464,0.00966183574879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

1645,socialforces,84,4,2006,6,2077-2098,1,7,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1646,socialforces,84,4,2006,6,2147-2166,7,11,1,5,6,99,0.0,0.0,0.0,99,0.0304604492951,0.0222117281015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,5,6,6

1647,socialforces,84,4,2006,6,1969-1986,8,18,2,4,6,99,0.0,0.0,0.0,0.8,0.117342342342,0.149711977988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,4,6,6

1648,socialforces,84,4,2006,6,1987-2008,5,14,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1649,socialforces,84,4,2006,6,2241-2257,2,9,2,4,6,99,0.0,0.694444444444,0.25,0.8,0.310317460317,0.377973137973,1.5,0.166666666667,0.566666666667,1.5,1.5,0.5,2.83333333333,2.0,0.0,1.0,0.529411764706,1,2,1,1

1650,socialforces,84,4,2006,6,1863-1889,6,28,1,5,6,99,0.0,0.0,0.0,99,0.051439664095,0.0360025111061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,5,6,6

1651,socialforces,84,4,2006,6,2179-2204,7,35,1,8,9,99,0.375,0.403703703704,0.0,99,0.101995762113,0.0981719550236,0.0,0.125,0.138888888889,0.375,0.0,0.875,1.11111111111,0.333333333333,99,1.0,1.0,1,3,3,7

1652,socialforces,84,4,2006,6,1891-1907,3,11,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1653,socialforces,84,4,2006,6,1957-1967,0,1,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1654,socialforces,84,4,2006,6,1909-1935,0,8,1,2,3,99,99,0.0,0.0,99,0.0952380952381,0.181746031746,0.0,1.5,0.833333333333,1.0,0.0,1.5,1.66666666667,0.666666666667,99,1.0,1.0,1,1,1,2

1655,socialforces,84,4,2006,6,2259-2272,3,6,3,0,3,0.0,99,0.0,0.0,0.281746031746,99,0.281746031746,0.166666666667,0.0,0.166666666667,0.0,0.333333333333,0.0,0.333333333333,0.0,1.0,99,1.0,2,0,2,3

1656,socialforces,84,4,2006,6,2273-2289,7,23,1,2,3,99,99,0.0,0.0,99,0.0285714285714,0.0159340659341,0.0,0.0,0.166666666667,0.5,0.0,0.0,0.333333333333,0.333333333333,99,99,1.0,1,2,2,2

1657,socialforces,84,3,2006,3,1391-1415,4,21,4,0,4,0.583333333333,99,0.583333333333,0.0,0.202861319967,99,0.202861319967,0.416666666667,0.0,0.416666666667,0.0,1.25,0.0,1.25,0.0,0.6,99,0.6,1,0,1,4

1658,socialforces,84,3,2006,3,1471-1495,0,11,3,5,8,1.0,0.0,0.683333333333,0.229166666667,0.340537730244,0.237899616985,0.220266380324,0.833333333333,0.25,0.517857142857,1.26666666667,1.66666666667,1.0,3.625,2.375,1.0,0.0,0.241379310345,1,4,2,2

1659,socialforces,84,3,2006,3,1779-1798,6,15,1,3,4,99,0.0,0.0,0.0,99,0.056334622824,0.0448339780787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,3,4,4

1660,socialforces,84,3,2006,3,1497-1519,1,2,1,2,3,99,99,0.0,0.0,99,0.0138888888889,0.0310846560847,0.0,0.0,0.333333333333,1.0,0.0,0.0,0.666666666667,0.666666666667,99,99,0.0,1,2,2,2

1661,socialforces,84,3,2006,3,1455-1470,0,6,2,3,5,99,0.0,0.0,0.0,0.225806451613,0.0726363008972,0.086504722805,0.5,0.0,0.05,0.0,0.5,0.0,0.2,0.0,1.0,99,1.0,1,3,4,5

1662,socialforces,84,3,2006,3,1581-1604,0,1,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1663,socialforces,84,3,2006,3,1435-1453,2,17,2,1,3,99,99,0.0,0.0,1.0,99,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

1664,socialforces,84,3,2006,3,1725-1753,3,13,2,1,3,99,99,0.0,0.0,0.1,99,0.0484693877551,0.0,0.0,0.333333333333,1.0,0.0,0.0,0.666666666667,0.666666666667,99,99,1.0,2,1,2,2

1665,socialforces,84,3,2006,3,1639-1663,0,3,2,1,3,99,99,0.0,0.0,0.047619047619,99,0.141476880607,0.0,0.0,0.333333333333,1.0,0.0,0.0,0.666666666667,0.666666666667,99,99,0.0,2,1,2,2

1666,socialforces,84,3,2006,3,1417-1433,2,14,1,9,10,99,0.0,0.0,0.0,99,0.0616470693468,0.0558344035022,0.0,0.111111111111,0.122222222222,0.333333333333,0.0,0.888888888889,1.1,0.3,99,0.375,0.545454545455,1,6,6,9

1667,socialforces,84,3,2006,3,1799-1818,3,5,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1668,socialforces,84,3,2006,3,1347-1358,2,10,4,0,4,0.0,99,0.0,0.0,0.313636363636,99,0.313636363636,0.416666666667,0.0,0.416666666667,0.0,1.25,0.0,1.25,0.0,0.0,99,0.0,3,0,3,4

1669,socialforces,84,3,2006,3,1625-1638,3,9,1,6,7,99,0.5,0.771428571429,0.392857142857,99,0.140054743386,0.131419736861,0.0,0.3,0.452380952381,1.66666666667,0.0,1.5,2.71428571429,1.42857142857,99,0.0,0.0,1,3,2,2

1670,socialforces,84,3,2006,3,1697-1724,5,27,2,5,7,99,0.0,0.0,0.0,0.151515151515,0.0488016584019,0.0567093038158,0.0,0.2,0.119047619048,0.1,0.0,0.8,0.714285714286,0.142857142857,99,0.5,0.6,2,2,3,6

1671,socialforces,84,3,2006,3,1321-1345,22,50,2,2,4,99,99,0.0,0.0,0.16,0.0224719101124,0.090824012499,0.0,0.0,0.333333333333,1.0,0.0,0.0,1.0,1.0,99,99,0.0,2,2,3,3

1672,socialforces,84,2,2005,12,733-757,1,6,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1673,socialforces,84,2,2005,12,831-851,2,10,1,7,8,99,0.238095238095,0.445833333333,0.0,99,0.0485122461361,0.0438207070911,0.0,0.214285714286,0.25,0.714285714286,0.0,1.28571428571,1.75,0.625,99,0.777777777778,0.857142857143,1,3,2,3

1674,socialforces,84,2,2005,12,873-900,5,29,3,0,3,1.0,99,1.0,0.0,0.101831501832,99,0.101831501832,3.16666666667,0.0,3.16666666667,0.0,6.33333333333,0.0,6.33333333333,0.0,0.0,99,0.0,1,0,1,3

1675,socialforces,84,2,2005,12,681-708,11,49,2,1,3,99,99,0.0,0.0,0.030303030303,99,0.0204907223256,0.5,0.0,0.166666666667,0.0,0.5,0.0,0.333333333333,0.0,1.0,99,1.0,1,1,2,3

1676,socialforces,84,2,2005,12,1207-1232,0,8,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1677,socialforces,84,2,2005,12,1131-1157,2,18,1,4,5,99,0.0,0.0,0.0,99,0.0718000675447,0.0430800405268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,4,5,5

1678,socialforces,84,2,2005,12,1257-1272,0,8,1,5,6,99,0.466666666667,0.277777777778,0.0,99,0.141818102895,0.151029684532,0.0,0.35,0.3,0.4,0.0,1.4,1.5,0.333333333333,99,0.285714285714,0.222222222222,1,2,2,5

1679,socialforces,84,2,2005,12,853-872,1,9,3,1,4,1.0,99,0.75,0.0,0.132675438596,99,0.105553405573,1.33333333333,0.0,0.666666666667,0.0,2.66666666667,0.0,2.0,0.0,0.0,99,0.0,1,1,2,4

1680,socialforces,84,2,2005,12,1049-1082,6,11,1,7,8,99,0.0,0.0,0.0,99,0.0634687602923,0.0567108332759,0.0,0.0,0.0357142857143,0.285714285714,0.0,0.0,0.25,0.25,99,99,1.0,1,7,6,6

1681,socialforces,84,2,2005,12,1083-1108,6,27,2,0,2,99,99,99,0.0,0.0243902439024,99,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1682,socialforces,84,2,2005,12,1015-1048,2,8,2,1,3,99,99,0.0,0.0,0.333333333333,99,0.148262813897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

1683,socialforces,84,2,2005,12,1109-1130,13,95,2,8,10,99,0.416666666667,0.383333333333,0.0,0.242424242424,0.0953884269129,0.0913385325561,0.5,0.232142857143,0.222222222222,0.375,0.5,1.625,2.0,0.6,1.0,0.307692307692,0.45,1,4,4,7

1684,socialforces,84,2,2005,12,709-732,1,6,1,2,3,99,99,1.0,0.666666666667,99,0.259259259259,0.32600308642,0.0,1.5,2.5,6.0,0.0,1.5,5.0,4.0,99,0.0,0.0,1,1,1,1

1685,socialforces,84,2,2005,12,1181-1206,3,28,2,2,4,99,99,0.0,0.0,0.0952380952381,0.0625,0.0794067853358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,2,4,4

1686,socialforces,84,2,2005,12,995-1013,10,39,2,2,4,99,99,0.0,0.0,0.333333333333,0.0681818181818,0.106345883649,0.0,0.0,0.166666666667,0.5,0.0,0.0,0.5,0.5,99,99,0.0,2,2,3,3

1687,socialforces,84,2,2005,12,821-830,1,4,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1688,socialforces,84,2,2005,12,1159-1179,1,4,1,3,4,99,0.0,0.0,0.0,99,0.0519232467762,0.0607691581956,0.0,0.166666666667,0.5,1.66666666667,0.0,0.333333333333,1.5,1.25,99,1.0,0.333333333333,1,2,1,2

1689,socialforces,84,2,2005,12,941-966,0,0,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1690,socialforces,84,2,2005,12,1233-1255,4,15,1,4,5,99,0.75,0.466666666667,0.0,99,0.0681127429897,0.0787882309558,0.0,0.416666666667,0.3,0.25,0.0,1.25,1.2,0.2,99,0.4,0.5,1,2,2,4

1691,socialforces,84,2,2005,12,779-801,4,35,2,1,3,99,99,0.0,0.0,0.117647058824,99,0.0962496109555,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.33333333333,1.0,99,0.333333333333,1,1,1,2

1692,socialforces,84,2,2005,12,621-652,8,37,2,4,6,99,0.0,0.0,0.166666666667,0.571428571429,0.0732418934693,0.113575799298,0.0,0.25,0.2,0.375,0.0,0.75,1.0,0.5,99,1.0,0.666666666667,2,3,3,4

1693,socialforces,84,2,2005,12,759-778,3,17,2,2,4,99,99,0.0,0.0,0.0333333333333,0.1,0.108953349704,0.0,0.0,0.916666666667,2.75,0.0,0.0,2.75,2.75,99,99,0.0,2,2,3,3

1694,socialforces,84,1,2005,9,115-134,2,3,1,1,2,99,99,99,0.0,99,99,0.0625,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,99,99,1.0,1,1,1,1

1695,socialforces,84,1,2005,9,49-69,1,4,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1696,socialforces,84,1,2005,9,375-390,6,18,4,0,4,0.0,99,0.0,0.0,0.363795518207,99,0.363795518207,0.333333333333,0.0,0.333333333333,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,2,0,2,4

1697,socialforces,84,1,2005,9,421-449,0,4,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1698,socialforces,84,1,2005,9,285-303,16,82,1,1,2,99,99,99,0.0,99,99,0.0340909090909,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,99,99,0.0,1,1,1,1

1699,socialforces,84,1,2005,9,225-255,5,18,4,0,4,0.0,99,0.0,0.0,0.293706293706,99,0.293706293706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,4,0,4,4

1700,socialforces,84,1,2005,9,581-593,9,32,3,0,3,0.0,99,0.0,0.0,0.384615384615,99,0.384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

1701,socialforces,84,1,2005,9,71-88,5,14,1,5,6,99,0.0,0.761111111111,0.0,99,0.0971642851607,0.0935367721177,0.0,0.45,0.666666666667,2.2,0.0,1.8,3.33333333333,1.83333333333,99,0.444444444444,0.5,1,1,1,1

1702,socialforces,84,1,2005,9,473-491,10,24,3,1,4,0.0,99,0.0,0.0,0.0998076923077,99,0.0888490794196,1.0,0.0,0.5,0.0,2.0,0.0,1.5,0.0,0.0,99,0.0,2,1,3,4

1703,socialforces,84,1,2005,9,305-322,3,13,3,0,3,0.0,99,0.0,0.0,0.088141923436,99,0.088141923436,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.333333333333,99,0.333333333333,1,0,1,3

1704,socialforces,84,1,2005,9,89-114,3,21,1,2,3,99,99,0.0,0.333333333333,99,0.047619047619,0.146591970121,0.0,0.0,0.833333333333,2.5,0.0,0.0,1.66666666667,1.66666666667,99,99,0.2,1,2,1,1

1705,socialforces,84,1,2005,9,181-199,8,26,2,0,2,99,99,99,0.0,0.0,99,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,99,1.0,1,0,1,2

1706,socialforces,84,1,2005,9,361-374,2,16,2,4,6,99,0.0,0.777777777778,0.375,0.1875,0.172914243275,0.127675518872,3.0,0.916666666667,1.0,1.625,3.0,2.75,5.0,2.16666666667,0.0,0.0,0.133333333333,1,2,1,1

1707,socialforces,84,1,2005,9,257-284,2,10,2,0,2,99,99,99,0.0,0.078125,99,0.078125,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,99,1.0,1,0,1,2

1708,socialforces,84,1,2005,9,25-47,19,62,2,7,9,99,0.238095238095,0.466666666667,0.416666666667,0.25641025641,0.0959193887968,0.103830503933,3.0,0.404761904762,0.666666666667,1.78571428571,3.0,2.42857142857,5.33333333333,2.77777777778,0.0,0.588235294118,0.291666666667,1,2,2,5

1709,socialforces,84,1,2005,9,157-180,1,12,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

1710,socialforces,84,1,2005,9,201-224,2,16,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,99,99,0.0,1,1,1,1

1711,socialforces,84,1,2005,9,451-471,6,29,2,3,5,99,0.0,0.866666666667,0.333333333333,0.140350877193,0.115367725639,0.163030310266,1.5,0.666666666667,1.85,5.0,1.5,1.33333333333,7.4,6.0,0.0,0.25,0.0540540540541,1,1,1,1

1712,socialforces,84,1,2005,9,391-420,3,14,1,3,4,99,0.0,0.0,0.0,99,0.0528138528139,0.046473816039,0.0,0.333333333333,0.583333333333,1.66666666667,0.0,0.666666666667,1.75,1.25,99,1.0,0.285714285714,1,2,2,3

1713,socialforces,84,1,2005,9,323-341,4,11,2,1,3,99,99,1.0,0.333333333333,0.21875,99,0.16257183908,1.5,0.0,1.5,3.0,1.5,0.0,3.0,2.0,0.0,99,0.0,1,1,1,1

1714,socialforces,84,1,2005,9,343-359,3,8,2,5,7,99,0.333333333333,0.571428571429,0.285714285714,0.185185185185,0.14161005731,0.170007669394,0.5,0.55,0.547619047619,1.1,0.5,2.2,3.28571428571,1.57142857143,1.0,1.0,0.478260869565,1,1,1,3

1715,socialforces,84,1,2005,9,135-155,1,10,1,2,3,99,99,0.0,0.0,99,0.0615384615385,0.0205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

1716,socialforces,83,4,2005,6,1727-1743,1,6,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1717,socialforces,83,4,2005,6,1395-1423,1,1,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1718,socialforces,83,4,2005,6,1425-1441,0,0,3,0,3,0.0,99,0.0,0.0,0.666666666667,99,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

1719,socialforces,83,4,2005,6,1309-1328,1,9,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1720,socialforces,83,4,2005,6,1443-1468,4,12,4,0,4,0.0,99,0.0,0.0,0.101416976349,99,0.101416976349,0.166666666667,0.0,0.166666666667,0.0,0.5,0.0,0.5,0.0,1.0,99,1.0,2,0,2,4

1721,socialforces,83,4,2005,6,1627-1645,2,11,2,0,2,99,99,99,0.0,0.166666666667,99,0.166666666667,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,99,1.0,1,0,1,2

1722,socialforces,83,4,2005,6,1671-1695,0,2,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1723,socialforces,83,4,2005,6,1659-1670,0,0,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1724,socialforces,83,4,2005,6,1365-1393,1,8,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1725,socialforces,83,4,2005,6,1329-1364,2,28,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1726,socialforces,83,4,2005,6,1567-1601,8,54,4,0,4,0.0,99,0.0,0.0,0.127780662868,99,0.127780662868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,4,0,4,4

1727,socialforces,83,4,2005,6,1469-1497,1,8,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1728,socialforces,83,4,2005,6,1697-1725,0,2,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1729,socialforces,83,3,2005,3,949-970,4,11,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1730,socialforces,83,3,2005,3,1235-1262,2,10,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1731,socialforces,83,3,2005,3,1183-1210,1,11,3,0,3,0.0,99,0.0,0.0,0.123992673993,99,0.123992673993,0.333333333333,0.0,0.333333333333,0.0,0.666666666667,0.0,0.666666666667,0.0,0.0,99,0.0,2,0,2,3

1732,socialforces,83,3,2005,3,883-918,0,1,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1733,socialforces,83,3,2005,3,1111-1136,3,15,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1734,socialforces,83,3,2005,3,1009-1030,7,59,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1735,socialforces,83,3,2005,3,1031-1064,2,14,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1736,socialforces,83,3,2005,3,1279-1285,0,0,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1737,socialforces,83,3,2005,3,919-947,2,12,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1738,socialforces,83,3,2005,3,971-1007,3,15,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1739,socialforces,83,3,2005,3,1211-1234,5,24,3,0,3,0.0,99,0.0,0.0,0.0962962962963,99,0.0962962962963,0.166666666667,0.0,0.166666666667,0.0,0.333333333333,0.0,0.333333333333,0.0,1.0,99,1.0,2,0,2,3

1740,socialforces,83,2,2004,12,759-789,11,71,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1741,socialforces,83,2,2004,12,823-840,0,4,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1742,socialforces,83,2,2004,12,587-620,17,52,2,0,2,99,99,99,0.0,0.266666666667,99,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

1743,socialforces,83,2,2004,12,841-864,0,2,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1744,socialforces,83,2,2004,12,559-586,5,18,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1745,socialforces,83,2,2004,12,791-822,1,4,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1746,socialforces,83,2,2004,12,709-730,2,9,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1747,socialforces,83,2,2004,12,459-489,1,16,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

1748,socialforces,83,2,2004,12,621-651,2,20,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

