egoname,author,num_acknowledged,num_authored,indegree,outdegree,total_coauthors,unique_coauthors,citation,z_score,mentor_index,avg_coauth_per_article,log_citation,log_ack,log_coauthor,log_z,ack_sq,N_only_coauth,N_only_ack
Melissa A. Milkie,Melissa A. Milkie,6,3,6,1,7,5,678.0,-0.18796384586230788,-3.2,2.3333333333333335,6.520621127558696,1.9459101490553132,1.791759469228055,-0.20821041501154514,36,5.0,1.0
Jenifer Hamil Luker,,0,2,0,0,0,0,57.0,0.4263214156864471,0.0,0.0,4.060443010546419,0.0,0.0,0.3550986932886488,0,,
Donald Tomaskovic Devey,,12,6,17,13,11,9,350.0,-0.3099809905989887,3.11111111111,1.8333333333333333,5.860786223465865,2.5649493574615367,2.302585092994046,-0.3710361319137842,144,,
E. Mavis Hetherington,E. Mavis Hetherington,0,1,0,0,2,2,113.0,-0.38284665333844065,-0.5,2.0,4.736198448394496,0.0,1.0986122886681098,-0.4826377500384356,0,2.0,0.0
Batya Hyman,Batya Hyman,0,1,0,0,0,0,33.0,0.0767436961872368,0.0,0.0,3.5263605246161616,0.0,0.0,0.0739413904536236,0,,
Jeongkoo Yoon,Jeongkoo Yoon,2,2,4,2,4,2,103.0,-0.06624469702462653,-1.5,2.0,4.6443908991413725,1.0986122886681098,1.0986122886681098,-0.06854086332727584,4,2.0,2.0
Douglas B. Downey,Douglas B. Downey,17,7,22,13,12,11,780.0,-0.16729305226436747,3.63636363636,1.7142857142857142,6.660575149839686,2.8903717578961645,2.4849066497880004,-0.18307350215125803,289,7.0,9.0
John M. MacDonald,John M. MacDonald,0,1,0,0,2,2,47.0,-0.08398758579339481,-0.5,2.0,3.871201010907891,0.0,1.0986122886681098,-0.08772536177254457,0,2.0,0.0
Kevin Fox Gotham,Kevin Fox Gotham,0,2,0,5,1,1,119.0,-0.29443801753074805,1.0,0.5,4.787491742782046,0.0,0.6931471805599453,-0.3487606554615677,0,1.0,5.0
Jennifer S. Barber,Jennifer S. Barber,6,6,7,9,10,9,363.0,-0.1950335547208892,2.66666666667,1.6666666666666667,5.8971538676367405,1.9459101490553132,2.302585092994046,-0.21695468531542136,36,6.0,6.0
Judith Blau,Judith Blau,16,7,26,13,10,7,92.0,-0.058242658754587,3.0,1.4285714285714286,4.532599493153256,2.833213344056216,2.0794415416798357,-0.0600076371173936,256,4.0,10.0
Zhou Yu,Zhou Yu,0,1,0,1,1,1,32.0,-0.1531101624291592,0.0,1.0,3.4965075614664802,0.0,0.6931471805599453,-0.16618465468869878,0,1.0,1.0
Clifton R. Emery,Clifton R. Emery,0,2,0,4,2,2,58.0,-0.024530037633259505,0.0,1.0,4.07753744390572,0.0,1.0986122886681098,-0.02483591143125098,0,1.0,3.0
Ronald M. Sabatelli,Ronald M. Sabatelli,0,1,0,0,1,1,65.0,0.07442574857369536,0.0,1.0,4.189654742026425,0.0,0.6931471805599453,0.07178633147741299,0,1.0,0.0
Andreas Wimmer,Andreas Wimmer,3,5,4,19,7,6,814.0,-0.3651464857899605,2.66666666667,1.4,6.703188113240863,1.3862943611198906,1.9459101490553132,-0.45436099298502125,9,5.0,18.0
Sally K. Gallagher,Sally K. Gallagher,2,1,3,1,1,1,51.0,0.35339880756962566,-5.0,1.0,3.9512437185814275,1.0986122886681098,0.6931471805599453,0.3026190637528141,4,1.0,1.0
Heather A. D Mbaye,,0,1,0,2,2,2,8.0,0.003409713779921609,-0.5,2.0,2.1972245773362196,0.0,1.0986122886681098,0.0034039138861369513,0,,
Emily Rosenbaum,Emily Rosenbaum,0,2,0,0,2,2,66.0,-0.11894795039472024,0.5,1.0,4.204692619390966,0.0,1.0986122886681098,-0.12663857464891864,0,2.0,0.0
Dmitri N. Shalin,Dmitri N. Shalin,0,1,0,0,0,0,17.0,0.21551185423009295,0.0,0.0,2.8903717578961645,0.0,0.0,0.19516526728106592,0,,
Helen Rose Ebaugh,Helen Rose Ebaugh,0,2,0,3,3,3,23.0,-0.360858365151469,0.666666666667,1.5,3.1780538303479458,0.0,1.3862943611198906,-0.4476291983853335,0,2.0,2.0
Helen B. Marrow,Helen B. Marrow,1,1,1,5,0,0,110.0,1.1685493484281488,0.0,0.0,4.709530201312334,0.6931471805599453,0.0,0.774058440976082,1,0.0,5.0
Nathan D. Martin,Nathan D. Martin,1,1,1,10,1,1,23.0,-0.14204000321964058,-8.0,1.0,3.1780538303479458,0.6931471805599453,0.6931471805599453,-0.15319780438021277,1,1.0,10.0
Noah Mark,Noah Mark,5,4,8,17,5,5,23.0,-0.02091778824311535,-1.2,1.25,3.1780538303479458,1.791759469228055,1.791759469228055,-0.02113966474049081,25,2.0,14.0
Troy Duster,Troy Duster,1,1,1,0,0,0,58.0,0.3548718636623859,0.0,0.0,4.07753744390572,0.6931471805599453,0.0,0.30370688429724463,1,,
Stephen Lippmann,Stephen Lippmann,0,2,0,7,1,1,7.0,-0.008211595023381335,1.0,0.5,2.0794415416798357,0.0,0.6931471805599453,-0.008245495884110944,0,1.0,7.0
Jody L. Ernst,Jody L. Ernst,0,1,0,3,2,2,13.0,0.004468470278371339,0.0,2.0,2.6390573296152584,0.0,1.0986122886681098,0.00445851630672569,0,2.0,3.0
Ariana Need,Ariana Need,2,2,3,2,1,1,80.0,-0.09376167334909963,1.0,0.5,4.394449154672439,1.0986122886681098,0.6931471805599453,-0.09845295383315002,4,1.0,2.0
Robert M. Sapolsky,Robert M. Sapolsky,0,1,0,0,0,0,7.0,0.014474739141033399,0.0,0.0,2.0794415416798357,0.0,0.0,0.01437098016202993,0,,
W. Craig Carter,W. Craig Carter,0,1,0,0,1,1,20.0,0.016578460933522637,-1.0,1.0,3.044522437723423,0.0,0.6931471805599453,0.016442538449848117,0,1.0,0.0
Charles Hirschman,Charles Hirschman,6,4,8,5,4,4,28.0,0.00497373595674458,1.25,1.0,3.367295829986474,1.9459101490553132,1.6094379124341003,0.004961407793182892,36,4.0,5.0
Jacques Delacroix,Jacques Delacroix,0,1,0,2,1,1,49.0,0.3483118447860643,-6.0,1.0,3.912023005428146,0.0,0.6931471805599453,0.29885332459747244,0,1.0,2.0
Matthias Schonlau,Matthias Schonlau,0,1,0,0,3,3,100.0,0.006742530082442579,-0.333333333333,3.0,4.61512051684126,0.0,1.3862943611198906,0.006719900888219313,0,3.0,0.0
Deirdre M. Kirke,Deirdre M. Kirke,0,1,0,0,0,0,71.0,-0.01721896758649529,0.0,0.0,4.276666119016055,0.0,0.0,-0.01736893805990999,0,,
Joseph O. Baker,Joseph O. Baker,0,1,0,2,1,1,77.0,-0.34944784579411803,0.0,1.0,4.356708826689592,0.0,0.6931471805599453,-0.42993380867716013,0,1.0,2.0
Randal Doane,Randal Doane,0,1,0,2,0,0,4.0,0.06469891799193041,0.0,0.0,1.6094379124341003,0.0,0.0,0.06269205308161926,0,0.0,2.0
Laurence Steinberg,Laurence Steinberg,0,1,0,0,3,3,207.0,0.06910925113123335,0.0,3.0,5.337538079701318,0.0,1.3862943611198906,0.06682582619530766,0,3.0,0.0
Joel Andreas,Joel Andreas,2,1,3,7,0,0,20.0,0.12826602771639423,0.0,0.0,3.044522437723423,1.0986122886681098,0.0,0.1206819654440534,4,0.0,7.0
Ho Fung Hung,,0,2,0,10,0,0,38.0,-0.0535690684200252,0.0,0.0,3.6635616461296463,0.0,0.0,-0.055057283441257744,0,,
Lisa A. Pellerin,Lisa A. Pellerin,1,4,3,10,4,4,92.0,0.03773112756176926,0.25,1.0,4.532599493153256,0.6931471805599453,1.6094379124341003,0.037036721865885434,1,1.0,7.0
Andrew Parker,Andrew Parker,1,1,1,0,2,2,158.0,-0.02129999166485689,-3.5,2.0,5.0689042022202315,0.6931471805599453,1.0986122886681098,-0.021530110033817735,1,2.0,0.0
Arie Perliger,Arie Perliger,0,1,0,0,1,1,59.0,-0.055449002758934746,0.0,1.0,4.0943445622221,0.0,0.6931471805599453,-0.05704559959552805,0,1.0,0.0
J Steven Picou,,0,1,0,0,1,1,36.0,0.00039734862763553415,-2.0,1.0,3.6109179126442243,0.0,0.6931471805599453,0.0003972697055752817,0,,
Christy A. Visher,Christy A. Visher,0,1,0,1,1,1,362.0,-0.34165006849714585,0.0,1.0,5.8944028342648505,0.0,0.6931471805599453,-0.41801867822345323,0,1.0,1.0
Mayer N. Zald,Mayer N. Zald,9,1,12,6,2,2,90.0,-0.15023157281413674,-3.5,2.0,4.51085950651685,2.302585092994046,1.0986122886681098,-0.16279140522078014,81,2.0,6.0
Jodie Woolcock,Jodie Woolcock,0,2,0,4,4,2,82.0,-1.1391792844825046,-8.0,2.0,4.418840607796598,0.0,1.0986122886681098,,0,2.0,4.0
Jordan B. Downing,Jordan B. Downing,0,1,0,1,2,2,31.0,-0.013675101019346188,-1.5,2.0,3.4657359027997265,0.0,1.0986122886681098,-0.013769466505942865,0,2.0,1.0
Stephen A. Cernkovich,Stephen A. Cernkovich,0,3,0,5,7,5,702.0,-1.0112920000213061,-1.0,2.3333333333333335,6.555356891810665,0.0,1.791759469228055,,0,5.0,5.0
Brian Powell,Brian Powell,38,6,50,13,11,8,277.0,-0.05274642036228061,2.875,1.8333333333333333,5.627621113690637,3.6635616461296463,2.1972245773362196,-0.054188450111713256,1444,3.0,8.0
Mary Rogers Gillmore,Mary Rogers Gillmore,0,2,0,0,6,5,5.0,0.05710799071927094,0.8,3.0,1.791759469228055,0.0,1.791759469228055,0.05553686885885982,0,5.0,0.0
Hans Peter Kohler,,5,1,10,1,2,2,51.0,-0.10504828098178874,0.0,2.0,3.9512437185814275,1.791759469228055,1.0986122886681098,-0.11098550739342686,25,,
Peter Smith,Peter Smith,2,2,1,0,4,4,10.0,-0.021039489681413705,1.0,2.0,2.3978952727983707,1.0986122886681098,1.6094379124341003,-0.021263974018406944,4,4.0,0.0
Val Burris,Val Burris,1,3,1,3,0,0,358.0,-0.1885556104786956,0.0,0.0,5.883322388488279,0.6931471805599453,0.0,-0.20893942238389326,1,0.0,3.0
Sabrina Oesterle,Sabrina Oesterle,0,1,0,0,2,2,121.0,-0.1729074810865222,-3.0,2.0,4.804021044733257,0.0,1.0986122886681098,-0.1898387172853106,0,2.0,0.0
Jennifer Watling Neal,Jennifer Watling Neal,1,1,2,2,0,0,45.0,-0.0760402111231387,0.0,0.0,3.828641396489095,0.6931471805599453,0.0,-0.07908672681894706,1,0.0,2.0
Abel Valenzuela,Abel Valenzuela,0,1,0,0,0,0,112.0,2.1042839018409243,0.0,0.0,4.727387818712341,0.0,0.0,1.1327830613604142,0,,
Hiromi Ishizawa,Hiromi Ishizawa,1,1,1,1,1,1,12.0,-0.021806059306182353,0.0,1.0,2.5649493574615367,0.6931471805599453,0.6931471805599453,-0.022047325238921885,1,1.0,1.0
Sharon Sassler,Sharon Sassler,5,4,6,10,2,2,186.0,-0.9018754889862373,0.5,0.5,5.231108616854587,1.791759469228055,1.0986122886681098,-2.3215180861912144,25,2.0,10.0
Lorraine Bell Haney,Lorraine Bell Haney,0,1,0,1,0,0,10.0,0.10222644625231106,0.0,0.0,2.3978952727983707,0.0,0.0,0.09733217623858172,0,0.0,1.0
Wendy Sigle Rushton,,2,1,3,1,0,0,36.0,-0.013754955427109687,0.0,0.0,3.6109179126442243,1.0986122886681098,0.0,-0.013850431348855625,4,,
Amy B. Guimond,Amy B. Guimond,0,1,0,0,3,3,93.0,-0.06514202120235503,0.0,3.0,4.543294782270004,0.0,1.3862943611198906,-0.06736065556463226,0,3.0,0.0
Christina L. Ahmadjian,Christina L. Ahmadjian,1,1,2,1,1,1,161.0,-0.1087603443545809,0.0,1.0,5.087596335232384,0.6931471805599453,0.6931471805599453,-0.11514191388994283,1,1.0,1.0
Kathleen M. Jodl,Kathleen M. Jodl,0,1,0,2,2,2,21.0,0.16730750188131857,0.0,2.0,3.091042453358316,0.0,1.0986122886681098,0.15469981635103935,0,2.0,2.0
Nicole Angotti,Nicole Angotti,0,1,0,0,2,2,27.0,-0.08145692105605078,-3.5,2.0,3.332204510175204,0.0,1.0986122886681098,-0.08496647401802995,0,2.0,0.0
Brian Steensland,Brian Steensland,13,2,17,14,0,0,118.0,-0.1781153706464949,0.0,0.0,4.77912349311153,2.6390573296152584,0.0,-0.19615524736098688,169,0.0,14.0
Rob Cross,Rob Cross,0,2,0,0,3,3,364.0,-0.14216002448734597,-1.33333333333,1.5,5.8998973535824915,0.0,1.3862943611198906,-0.15333770561560064,0,3.0,0.0
Joseph Cerny,Joseph Cerny,0,1,0,0,4,4,11.0,-0.04004317614375196,0.0,4.0,2.4849066497880004,0.0,1.6094379124341003,-0.040866970681409126,0,4.0,0.0
M. Christopher Roebuck,M. Christopher Roebuck,0,1,0,0,0,0,23.0,0.23599543423306263,0.0,0.0,3.1780538303479458,0.0,0.0,0.21187666504248096,0,,
Matt Bahr,Matt Bahr,0,1,0,0,2,2,29.0,-0.6326674665153222,-1.5,2.0,3.4011973816621555,0.0,1.0986122886681098,-1.0014877553861883,0,2.0,0.0
Chad R. Farrell,Chad R. Farrell,0,3,0,3,10,7,183.0,-0.5916709554831528,0.0,3.3333333333333335,5.214935757608986,0.0,2.0794415416798357,-0.8956819479506264,0,6.0,2.0
Jori Sechrist,Jori Sechrist,0,1,0,0,3,3,38.0,-0.10481674455136854,-0.666666666667,3.0,3.6635616461296463,0.0,1.3862943611198906,-0.11072682697545416,0,3.0,0.0
Stefanie Mollborn,Stefanie Mollborn,0,2,0,5,0,0,65.0,0.09710959466051108,0.0,0.0,4.189654742026425,0.0,0.0,0.09267908027796518,0,0.0,5.0
John Lowman,John Lowman,0,2,0,0,2,1,15.0,-2.512666534220602,0.0,1.0,2.772588722239781,0.0,0.6931471805599453,,0,1.0,0.0
George Farkas,George Farkas,10,6,12,12,8,8,672.0,-0.022378140372617743,2.875,1.3333333333333333,6.511745329644728,2.3978952727983707,2.1972245773362196,-0.022632330312157063,100,8.0,12.0
Sarah Winslow Bowe,,0,1,0,3,0,0,36.0,-0.24009048924711596,0.0,0.0,3.6109179126442243,0.0,0.0,-0.2745559175893729,0,,
Maresi Nerad,Maresi Nerad,0,1,0,0,4,4,11.0,-0.04004317614375196,0.0,4.0,2.4849066497880004,0.0,1.6094379124341003,-0.040866970681409126,0,4.0,0.0
Maureen E. Comfort,Maureen E. Comfort,1,1,3,5,2,2,80.0,-0.0748653373726285,-1.0,2.0,4.394449154672439,0.6931471805599453,1.0986122886681098,-0.07781597084684913,1,2.0,5.0
Nobuyuki Takahashi,Nobuyuki Takahashi,2,4,2,3,6,2,36.0,0.21712793566943162,-1.0,1.5,3.6109179126442243,1.0986122886681098,1.0986122886681098,0.19649393228424036,4,1.0,2.0
Stewart J. D'Alessio,Stewart J. D’Alessio,0,3,0,0,4,2,184.0,-0.3225237005075389,-1.5,1.3333333333333333,5.220355825078324,0.0,1.0986122886681098,-0.3893807091391264,0,,
Joseph Berger,Joseph Berger,9,5,13,0,5,4,7.0,-0.008819039282371122,1.25,1.0,2.0794415416798357,2.302585092994046,1.6094379124341003,-0.00885815716723436,81,4.0,0.0
Catherine Deitelbaum,Catherine Deitelbaum,0,1,0,2,1,1,9.0,-0.01900086393278124,-2.0,1.0,2.302585092994046,0.0,0.6931471805599453,-0.019183700082586057,0,1.0,2.0
Graciela M. Teruel,Graciela M. Teruel,0,1,0,0,2,2,34.0,-0.1814427331458418,-2.5,2.0,3.5553480614894135,0.0,1.0986122886681098,-0.20021191900552734,0,2.0,0.0
Jay Gabler,Jay Gabler,0,1,0,0,1,1,14.0,-0.17502020551006003,-2.0,1.0,2.70805020110221,0.0,0.6931471805599453,-0.1923963844747239,0,1.0,0.0
Rebekah Peeples Massengill,Rebekah Peeples Massengill,0,2,0,3,3,3,32.0,-0.0025001812509817365,-0.666666666667,1.5,3.4965075614664802,0.0,1.3862943611198906,-0.002503311923379887,0,3.0,3.0
Scott R. Weaver,Scott R. Weaver,0,1,0,0,3,3,79.0,-0.029238768019426504,-1.0,3.0,4.382026634673881,0.0,1.3862943611198906,-0.029674740022078455,0,3.0,0.0
Sybil Carrere,Sybil Carrère,0,1,0,0,2,2,59.0,0.7715846382122716,0.0,2.0,4.0943445622221,0.0,1.0986122886681098,0.5718744218915105,0,,
Arpita Chattopadhyay,Arpita Chattopadhyay,0,1,0,6,3,3,21.0,-0.036227986482248724,-2.0,3.0,3.091042453358316,0.0,1.3862943611198906,-0.0369005128425029,0,3.0,6.0
Sarah A. Soule,Sarah A. Soule,15,8,18,21,12,9,838.0,-0.4869885267038262,4.22222222222,1.5,6.732210706467206,2.772588722239781,2.302585092994046,-0.6674570689617086,225,4.0,16.0
Elisabeth S. Clemens,Elisabeth S. Clemens,14,3,21,10,3,3,266.0,-0.13334502787077415,1.33333333333,1.0,5.58724865840025,2.70805020110221,1.3862943611198906,-0.14311433742876117,196,3.0,10.0
Emilie Phillips Smith,Emilie Phillips Smith,1,2,2,0,5,5,67.0,0.008406902816421879,-0.2,2.5,4.219507705176107,0.6931471805599453,1.791759469228055,0.008371761623968056,1,5.0,0.0
Zhehui Zhong,Zhehui Zhong,0,1,0,0,2,2,14.0,-0.0025001812509817365,0.0,2.0,2.70805020110221,0.0,1.0986122886681098,-0.002503311923379887,0,2.0,0.0
David Maimon,David Maimon,0,1,0,5,1,1,62.0,-0.08618462758481328,-1.0,1.0,4.143134726391533,0.0,0.6931471805599453,-0.09012672747839072,0,1.0,5.0
F. Nii Amoo Dodoo,,0,3,0,1,3,3,85.0,-0.33702526273913963,1.66666666667,1.0,4.454347296253507,0.0,1.3862943611198906,-0.4110183932011818,0,,
Patrick D. Nolan,Patrick D. Nolan,4,1,4,1,0,0,16.0,-0.1052148254282431,0.0,0.0,2.833213344056216,1.6094379124341003,0.0,-0.1111716179301561,16,0.0,1.0
W. Keith Bryant,W. Keith Bryant,0,1,0,0,0,0,75.0,0.01659055260491318,0.0,0.0,4.330733340286331,0.0,0.0,0.016454432858340643,0,,
Russell A. Ward,Russell A. Ward,0,1,0,0,2,2,38.0,-0.5332842558877262,-1.5,2.0,3.6635616461296463,0.0,1.0986122886681098,-0.7620348916215757,0,2.0,0.0
James S. Jackson,James S. Jackson,1,1,1,0,3,3,303.0,-0.5478374363586149,-1.66666666667,3.0,5.717027701406222,0.6931471805599453,1.3862943611198906,-0.7937135097360685,1,3.0,0.0
M. E. J. Newman,M. E. J. Newman,0,2,0,2,0,0,997.0,-0.32426673258228,0.0,0.0,6.905753276311464,0.0,0.0,-0.39195685563016064,0,0.0,2.0
Richard Machalek,Richard Machalek,0,1,0,3,1,1,19.0,-0.02587774914825246,0.0,1.0,2.995732273553991,0.0,0.6931471805599453,-0.02621846899434609,0,1.0,3.0
Jeremy E. Uecker,Jeremy E. Uecker,1,4,2,6,5,4,341.0,-0.23798096543519925,1.5,1.25,5.834810737062605,0.6931471805599453,1.6094379124341003,-0.2717837438636464,1,3.0,5.0
R. Kelly Raley,R. Kelly Raley,2,7,2,7,8,6,236.0,-0.2779635248475269,3.33333333333,1.1428571428571428,5.4680601411351315,1.0986122886681098,1.9459101490553132,-0.32567962176361964,4,5.0,6.0
Danching Ruan,Danching Ruan,1,1,1,0,2,2,42.0,-0.040231283007516105,-1.0,2.0,3.7612001156935624,0.6931471805599453,1.0986122886681098,-0.04106294334558799,1,2.0,0.0
Xavier Escandell,Xavier Escandell,0,1,0,0,1,1,58.0,-0.054433640014248115,0.0,1.0,4.07753744390572,0.0,0.6931471805599453,-0.05597120827429579,0,1.0,0.0
Frances Goldscheider,Frances Goldscheider,7,3,12,0,6,6,81.0,-0.1255830676792365,-0.5,2.0,4.406719247264253,2.0794415416798357,1.9459101490553132,-0.13419797780505224,49,6.0,0.0
Robert E. Emery,Robert E. Emery,0,1,0,0,3,3,28.0,-0.06780974690856592,-0.333333333333,3.0,3.367295829986474,0.0,1.3862943611198906,-0.07021835091082346,0,3.0,0.0
Gigi Foster,Gigi Foster,0,1,0,0,0,0,4.0,-0.013244606517837331,0.0,0.0,1.6094379124341003,0.0,0.0,-0.013333098548709222,0,,
Barbara Wejnert,Barbara Wejnert,0,2,0,3,0,0,602.0,0.020934015492939547,0.0,0.0,6.401917196727186,0.0,0.0,0.020717909761026367,0,0.0,3.0
Chris F. Biga,Chris F. Biga,0,1,0,2,1,1,159.0,-0.1304853197268951,-2.0,1.0,5.075173815233827,0.0,0.6931471805599453,-0.1398200617499862,0,1.0,2.0
Claude S. Fischer,Claude S. Fischer,10,3,15,8,5,5,131.0,-0.6926131482947914,-0.6,1.6666666666666667,4.882801922586371,2.3978952727983707,1.791759469228055,-1.1796482213844492,100,5.0,8.0
Rebecca S. K. Li,Rebecca S. K. Li,0,1,0,1,0,0,4.0,-0.0025001812509817365,0.0,0.0,1.6094379124341003,0.0,0.0,-0.002503311923379887,0,0.0,1.0
Gretchen Pendell,Gretchen Pendell,0,1,0,3,1,1,47.0,-0.23192018078896418,-1.0,1.0,3.871201010907891,0.0,0.6931471805599453,-0.263861619970575,0,1.0,3.0
Randy Hodson,Randy Hodson,15,4,21,5,6,3,166.0,-0.07676117139571931,-1.66666666667,1.5,5.117993812416755,2.772588722239781,1.3862943611198906,-0.0798673253992692,225,1.0,3.0
Olga Mayorova,Olga Mayorova,0,1,0,1,1,1,25.0,-0.11797333220905704,-7.0,1.0,3.258096538021482,0.0,0.6931471805599453,-0.12553298784179373,0,1.0,1.0
Trevor Fenner,Trevor Fenner,0,1,0,0,2,2,20.0,-0.035199274796682334,0.0,2.0,3.044522437723423,0.0,1.0986122886681098,-0.03583370134768505,0,2.0,0.0
Milan Zafirovski,Milan Zafirovski,0,1,0,0,0,0,19.0,0.009426173336175528,0.0,0.0,2.995732273553991,0.0,0.0,0.009382024185813494,0,,
Masaki Tomochi,Masaki Tomochi,0,1,0,1,0,0,34.0,-0.06106603671005683,0.0,0.0,3.5553480614894135,0.0,0.0,-0.06301012888168618,0,0.0,1.0
Larry E. Dumka,Larry E. Dumka,0,1,0,2,3,3,26.0,-0.019357541858539388,0.0,3.0,3.295836866004329,0.0,1.3862943611198906,-0.01954735257725363,0,3.0,2.0
Man Yee Kan,,2,2,1,0,2,2,69.0,-0.05270013043082585,0.5,1.0,4.248495242049359,1.0986122886681098,1.0986122886681098,-0.05413958378758464,4,,
Stephanie Coontz,Stephanie Coontz,1,2,2,2,0,0,68.0,1.2038876529672051,0.0,0.0,4.23410650459726,0.6931471805599453,0.0,0.790222915838631,1,0.0,2.0
Anna Muraco,Anna Muraco,0,1,0,2,0,0,48.0,-0.3749514484613119,0.0,0.0,3.8918202981106265,0.0,0.0,-0.4699259498009608,0,0.0,2.0
Sarah O. Meadows,Sarah O. Meadows,0,4,0,9,7,3,300.0,-0.11858561726782971,-2.33333333333,1.75,5.707110264748875,0.0,1.3862943611198906,-0.12622740865409787,0,1.0,7.0
Lise Mounier,Lise Mounier,0,1,0,2,3,3,69.0,-0.033749380754414506,0.0,3.0,4.248495242049359,0.0,1.3862943611198906,-0.034332038205589874,0,3.0,2.0
Peggy C. Giordano,Peggy C. Giordano,8,11,12,11,24,10,1496.0,-0.2711211184760815,7.3,2.1818181818181817,7.311218384419629,2.1972245773362196,2.3978952727983707,-0.31624770409104896,64,8.0,9.0
Pavel N. Krivitsky,Pavel N. Krivitsky,0,1,0,3,3,3,116.0,-0.18234165331120553,-2.0,3.0,4.762173934797756,0.0,1.3862943611198906,-0.20131069871202015,0,3.0,3.0
Zai Liang,Zai Liang,0,2,0,7,4,4,113.0,0.09952502082668419,1.0,2.0,4.736198448394496,0.0,1.6094379124341003,0.09487828730371535,0,4.0,7.0
M. Brent Donnellan,M. Brent Donnellan,0,1,0,1,1,1,22.0,-0.04452354401650225,-2.0,1.0,3.1354942159291497,0.0,0.6931471805599453,-0.0455451561250175,0,1.0,1.0
Adrian E. Raftery,Adrian E. Raftery,4,2,8,7,3,3,135.0,-0.0888453232199664,-0.666666666667,1.5,4.912654885736052,1.6094379124341003,1.3862943611198906,-0.09304260823107373,16,2.0,6.0
Dominique Goux,Dominique Goux,1,1,2,0,0,0,46.0,-0.08710064813943456,0.0,0.0,3.8501476017100584,0.6931471805599453,0.0,-0.09112964338992183,1,,
Lynne M. Casper,Lynne M. Casper,2,1,4,1,4,4,68.0,0.0635438934845673,-2.25,4.0,4.23410650459726,1.0986122886681098,1.6094379124341003,0.06160662747648258,4,4.0,1.0
Frances Fox Piven,Frances Fox Piven,4,1,4,1,0,0,37.0,0.1142755642044505,0.0,0.0,3.6375861597263857,1.6094379124341003,0.0,0.10820447555145711,16,0.0,1.0
Jaquelynne S. Eccles,Jaquelynne S. Eccles,0,1,0,2,2,2,21.0,0.16730750188131857,0.0,2.0,3.091042453358316,0.0,1.0986122886681098,0.15469981635103935,0,2.0,2.0
Paul Burstein,Paul Burstein,11,2,13,3,1,1,222.0,-0.15040088621650427,-2.0,0.5,5.407171771460119,2.4849066497880004,0.6931471805599453,-0.16299067159352867,121,1.0,3.0
Taekjin Shin,Taekjin Shin,0,1,0,2,0,0,16.0,-0.008240554424173227,0.0,0.0,2.833213344056216,0.0,0.0,-0.008274695482987154,0,0.0,2.0
Jal Mehta,Jal Mehta,2,1,3,1,1,1,40.0,-0.12866561051018588,-4.0,1.0,3.713572066704308,1.0986122886681098,0.6931471805599453,-0.13772946135149566,4,1.0,1.0
John H. Freeman,John H. Freeman,7,1,15,2,1,1,90.0,-0.1150691817253633,-1.0,1.0,4.51085950651685,2.0794415416798357,0.6931471805599453,-0.12224580847084235,49,1.0,2.0
Carol A. Heimer,Carol A. Heimer,8,2,8,2,0,0,68.0,0.021765472773233496,0.0,0.0,4.23410650459726,2.1972245773362196,0.0,0.02153198675178176,64,0.0,2.0
Daniel N. Hawkins,Daniel N. Hawkins,2,3,4,11,5,3,302.0,-0.004007696228527908,-12.3333333333,1.6666666666666667,5.713732805509369,1.0986122886681098,1.3862943611198906,-0.004015748564469509,4,1.0,9.0
Peter Baehr,Peter Baehr,0,1,0,0,0,0,19.0,0.4929753252858364,0.0,0.0,2.995732273553991,0.0,0.0,0.4007709914853423,0,,
Jackie Guendouzi,Jackie Guendouzi,0,1,0,0,0,0,79.0,1.8266514021078804,0.0,0.0,4.382026634673881,0.0,0.0,1.039092760923437,0,,
Marc Dixon,Marc Dixon,2,4,4,18,5,4,27.0,-0.12268370127612573,-0.5,1.25,3.332204510175204,1.0986122886681098,1.6094379124341003,-0.13088769174170628,4,2.0,16.0
Erin Leahey,Erin Leahey,4,8,7,10,4,4,308.0,-0.0653743840549036,4.5,0.5,5.733341276897746,1.6094379124341003,1.6094379124341003,-0.06760924063314912,16,2.0,8.0
William B. Malarkey,William B. Malarkey,0,1,0,0,4,4,33.0,-0.10154659791425523,0.0,4.0,3.5263605246161616,0.0,1.6094379124341003,-0.10708043600017621,0,4.0,0.0
Mi Sook Lee,,0,1,0,0,4,4,45.0,-0.07580159973484389,0.0,4.0,3.828641396489095,0.0,1.6094379124341003,-0.07882851148757287,0,,
Steven R. H. Beach,Steven R. H. Beach,0,3,0,0,6,3,655.0,-0.2529627378477781,-0.333333333333,2.0,6.486160788944089,0.0,1.3862943611198906,-0.29164021269417917,0,3.0,0.0
Karen Pyke,Karen Pyke,1,1,1,2,0,0,87.0,0.10126275551376898,0.0,0.0,4.477336814478207,0.6931471805599453,0.0,0.09645748096055416,1,0.0,2.0
Robin W. Simon,Robin W. Simon,1,2,1,5,1,1,605.0,-0.033192861192016136,1.0,0.5,6.406879986069314,0.6931471805599453,0.6931471805599453,-0.03375624622477055,1,1.0,5.0
Tiziana Casciaro,Tiziana Casciaro,2,1,3,4,1,1,23.0,-0.10480243597194415,0.0,1.0,3.1780538303479458,1.0986122886681098,0.6931471805599453,-0.11071084313640825,4,1.0,4.0
